,userId,movieId,rating
747879,5083,6503,3.5
747881,5083,6879,4
747891,5083,8798,3
747893,5083,30812,1
747896,5084,150,5
747902,5084,724,4
747903,5084,858,5
747904,5084,1270,4.5
747906,5084,1591,4
747907,5084,1673,4
747913,5084,2858,5
747925,5084,58559,5
747935,5085,858,5
747955,5085,58559,5
748000,5085,96829,5
748001,5085,97752,4
748016,5085,102445,4
748026,5085,104863,3
748054,5085,115170,5
748056,5085,116823,3
748075,5086,58559,4.5
748081,5087,307,4.5
748087,5087,858,4
748099,5087,1209,4.5
748107,5087,1247,4
748109,5087,1260,4
748110,5087,1298,2.5
748114,5087,2019,5
748125,5087,2858,5
748129,5087,3075,4
748146,5087,5147,4
748147,5087,5291,4.5
748155,5087,6620,3.5
748169,5087,8019,4
748171,5087,8197,4
748202,5087,58559,3.5
748211,5087,80463,4.5
748222,5087,97752,4.5
748229,5088,1210,4.5
748230,5088,1270,5
748266,5089,435,0.5
748280,5089,1407,4
748281,5089,1485,3
748312,5089,4232,1
748341,5089,58559,5
748347,5090,105,1.5
748349,5090,150,3.5
748368,5090,858,4
748372,5090,1097,3.5
748377,5090,1250,3.5
748378,5090,1270,4
748381,5090,1674,3.5
748383,5090,2001,3.5
748391,5090,2858,3
748415,5091,7293,3.5
748437,5092,329,4
748460,5093,1210,3
748481,5093,8917,5
748487,5093,48385,5
748499,5093,58559,5
748506,5093,78499,4
748527,5093,156387,5
748538,5094,193,4
748554,5094,663,5
748556,5094,714,5
748583,5094,1285,4.5
748591,5094,1673,4.5
748607,5094,2599,4.5
748612,5094,2858,4.5
748622,5094,3301,5
748639,5094,3868,5
748654,5094,4343,5
748655,5094,4344,2.5
748659,5094,4649,4.5
748666,5094,5013,4.5
748669,5094,5095,5
748671,5094,5218,4.5
748677,5094,5621,3.5
748701,5094,6957,5
748715,5094,8019,3.5
748717,5094,8338,4
748723,5094,8799,3
748727,5094,8917,3.5
748728,5094,27904,5
748757,5094,48385,5
748766,5094,52973,5
748783,5094,62796,3.5
748794,5095,28,4
748802,5095,95,3
748804,5095,105,3
748807,5095,141,4
748808,5095,150,5
748819,5095,236,3
748825,5095,281,3
748831,5095,329,4
748840,5095,361,4
748853,5095,440,4
748864,5095,500,3
748885,5095,780,3
748900,5096,150,4
748906,5096,594,3
748927,5097,150,4
748937,5097,236,5
748949,5097,316,4
748951,5097,329,3
748974,5097,440,5
748980,5097,500,5
748987,5097,546,3
749004,5097,1097,5
749008,5098,150,4.5
749015,5098,366,4
749016,5098,440,3.5
749026,5098,780,4
749029,5098,1029,5
749033,5098,1210,5
749040,5098,1971,3
749049,5098,2919,3.5
749060,5098,4370,4
749068,5098,8917,2
749079,5098,78499,5
749090,5099,1270,4.5
749093,5099,1653,4
749108,5099,4370,4
749112,5099,4963,3.5
749115,5099,5014,3.5
749117,5099,5218,3
749138,5099,48043,4
749139,5099,48385,2.5
749147,5099,65642,4
749156,5099,79357,4.5
749157,5099,80463,3
749163,5099,94864,3
749166,5099,97752,4.5
749171,5099,112804,4
749195,5100,2599,4
749204,5100,2858,5
749238,5101,135,1
749239,5101,141,2
749240,5101,150,3
749242,5101,160,1
749244,5101,163,3
749266,5101,281,2
749274,5101,316,3
749286,5101,361,3
749296,5101,435,3
749297,5101,440,3
749310,5101,500,2
749326,5101,585,5
749331,5101,594,3
749341,5101,663,5
749343,5101,733,3
749348,5101,765,2
749350,5101,780,3
749351,5101,785,3
749355,5101,858,5
749368,5101,1029,3
749371,5101,1044,1
749376,5101,1086,4
749377,5101,1097,3
749383,5101,1183,3
749399,5101,1247,3
749404,5101,1266,3
749406,5101,1270,4
749408,5101,1285,5
749439,5103,858,4.5
749443,5103,1591,3
749456,5103,33166,4
749468,5104,28,3.5
749471,5104,236,3.5
749477,5104,858,5
749532,5104,30812,4
749556,5105,95,4
749564,5105,147,4
749565,5105,150,3
749566,5105,155,1
749567,5105,156,3
749568,5105,163,1
749586,5105,316,3
749589,5105,329,5
749590,5105,334,4
749619,5105,585,3
749636,5105,733,4
749640,5105,780,4
749643,5105,798,2
749648,5105,858,4
749661,5105,1030,3
749674,5105,1097,3
749682,5105,1183,3
749695,5105,1210,4
749707,5105,1250,4
749709,5105,1259,3
749711,5105,1270,3
749716,5105,1285,5
749728,5105,1339,2
749734,5105,1372,1
749745,5105,1407,2
749752,5105,1485,1
749758,5105,1573,4
749765,5105,1653,2
749777,5106,858,3.5
749780,5106,1086,5
749792,5106,1247,1.5
749800,5106,2019,4
749809,5106,2804,4.5
749810,5106,2858,3
749814,5106,3499,3
749826,5106,7001,3
749837,5106,58559,4
749853,5106,129913,3.5
749856,5106,140523,4
749876,5106,148966,4
749895,5107,141,3
749896,5107,150,3
749909,5107,307,4
749929,5107,500,3
749949,5107,780,3
749957,5107,1183,5
749970,5108,28,4
749978,5108,95,1
749984,5108,141,3
749985,5108,150,3
749993,5108,214,2
749995,5108,236,3
750008,5108,307,3
750012,5108,326,3
750025,5108,440,3
750047,5108,733,5
750049,5108,780,4
750050,5108,785,3
750056,5108,1183,5
750076,5109,95,3
750078,5109,105,2
750081,5109,135,3
750084,5109,147,3
750085,5109,150,4
750092,5109,193,3
750107,5109,281,4
750114,5109,316,3
750144,5109,440,3
750158,5109,500,3
750168,5109,585,1
750175,5109,610,4
750183,5110,150,5
750189,5110,316,4
750195,5110,435,3
750213,5111,663,4
750233,5112,95,4
750234,5112,135,3
750236,5112,141,5
750243,5112,733,3
750245,5112,780,4
750251,5112,858,5
750253,5112,1183,5
750270,5113,95,3
750272,5113,150,4
750276,5113,163,3
750285,5113,243,3
750293,5113,316,4
750295,5113,329,4
750308,5113,459,3
750314,5113,546,1
750328,5113,733,4
750330,5113,780,5
750334,5113,798,4
750352,5113,1097,5
750354,5113,1210,5
750360,5113,1372,4
750367,5113,1485,1
750377,5113,1573,4
750383,5113,1591,3
750391,5113,1646,3
750392,5113,1654,2
750404,5113,1730,4
750413,5113,1881,3
750418,5113,1917,4
750432,5113,2101,4
750442,5113,2316,4
750443,5113,2334,3
750448,5113,2412,1
750454,5113,2496,1
750458,5113,2581,2
750497,5114,141,3
750498,5114,150,3.5
750502,5114,160,3
750503,5114,163,2
750534,5114,316,4
750544,5114,366,4
750566,5114,500,2.5
750574,5114,546,3.5
750585,5114,594,1.5
750593,5114,627,3.5
750599,5114,674,4
750603,5114,724,2.5
750604,5114,733,4
750612,5114,765,1.5
750614,5114,780,3
750622,5114,842,1.5
750664,5114,1029,2.5
750669,5114,1046,2.5
750676,5114,1086,3.5
750680,5114,1097,3.5
750686,5114,1129,4
750700,5114,1210,3.5
750714,5114,1247,3.5
750718,5114,1259,4
750722,5114,1270,4
750728,5114,1285,4.5
750739,5114,1339,4.5
750741,5114,1342,4
750758,5114,1407,4.5
750766,5114,1485,2.5
750773,5114,1562,3
750775,5114,1573,4
750796,5114,1653,4
750822,5114,1873,3.5
750824,5114,1881,3
750828,5114,1907,4
750831,5114,1917,2.5
750834,5114,1938,3
750844,5114,1971,4
750847,5114,1974,3.5
750851,5114,1978,2.5
750874,5114,2019,3
750886,5114,2072,4
750893,5114,2089,1.5
750900,5114,2114,3
750923,5114,2174,5
750925,5114,2177,1
750927,5114,2181,2
750930,5114,2186,3.5
750931,5114,2188,3
750947,5114,2301,4
750949,5114,2316,4.5
750952,5114,2321,5
750969,5114,2399,3.5
750971,5114,2406,4
750982,5114,2485,2
750989,5114,2509,3.5
751005,5114,2581,3
751006,5114,2593,3.5
751007,5114,2599,4
751050,5114,2789,2
751060,5114,2858,3.5
751066,5114,2901,4
751072,5114,2949,3
751073,5114,2950,2.5
751086,5114,3033,4
751092,5114,3075,3.5
751094,5114,3087,3.5
751121,5114,3258,4.5
751130,5114,3354,3
751151,5114,3490,3.5
751152,5114,3499,4
751175,5114,3658,2.5
751185,5114,3704,4
751214,5114,3843,3
751218,5114,3868,3.5
751244,5114,4020,3
751252,5114,4108,4
751256,5114,4143,3
751264,5114,4223,3
751268,5114,4232,3
751282,5114,4340,2.5
751283,5114,4343,4
751284,5114,4344,2.5
751288,5114,4367,3
751291,5114,4370,2.5
751293,5114,4388,3
751301,5114,4469,3.5
751304,5114,4532,3.5
751312,5114,4649,4
751314,5114,4681,4
751324,5114,4744,4.5
751327,5114,4770,4
751350,5114,4963,2.5
751355,5114,5007,3.5
751356,5114,5008,3.5
751357,5114,5013,2
751358,5114,5014,3
751363,5114,5064,3.5
751367,5114,5109,0.5
751370,5114,5157,3
751373,5114,5218,2
751376,5114,5261,3
751380,5114,5291,3.5
751389,5114,5388,3
751390,5114,5389,2
751394,5114,5444,2
751408,5114,5504,3
751413,5114,5541,3
751421,5114,5663,3
751428,5114,5712,4
751467,5114,6249,2.5
751468,5114,6250,2
751476,5114,6323,3.5
751486,5114,6503,3
751487,5114,6524,3
751517,5114,6774,3.5
751521,5114,6811,4
751534,5114,6946,2
751546,5114,7001,4
751550,5114,7036,2
751567,5114,7154,3
751576,5114,7293,2
751578,5114,7317,3.5
751584,5114,7347,3
751599,5114,7492,3
751613,5114,7984,3.5
751645,5114,8633,3.5
751648,5114,8640,4
751650,5114,8643,3
751666,5114,8879,4
751679,5114,8973,1.5
751680,5114,8974,4
751688,5114,25841,3
751692,5114,26116,2.5
751720,5114,27700,4
751724,5114,27837,3.5
751730,5114,30812,2
751731,5114,30816,3
751743,5114,32031,2
751756,5114,33781,4.5
751783,5114,37386,4
751784,5114,37727,2
751789,5114,39183,2.5
751793,5114,39446,2.5
751794,5114,40339,4
751796,5114,40457,3
751811,5114,42011,3
751835,5114,44828,3
751836,5114,44864,2
751837,5114,44972,3
751846,5114,45517,2
751855,5114,45969,3.5
751856,5114,46337,1
751857,5114,46530,3
751859,5114,46948,4
751861,5114,46972,1.5
751862,5114,47122,2.5
751871,5114,48043,2.5
751873,5114,48385,3
751878,5114,48522,2.5
751933,5114,53993,0.5
751946,5114,54910,4
751955,5114,55282,4
751956,5114,55442,3
751961,5114,56145,4
751983,5114,58559,3.5
751996,5114,59615,3.5
751998,5114,59727,3
752000,5114,59784,2.5
752003,5114,60040,3.5
752005,5114,60074,1.5
752009,5114,60763,3.5
752017,5114,61262,3
752018,5114,61398,3.5
752041,5114,65601,2
752047,5114,66783,2.5
752067,5114,68952,3.5
752086,5114,70994,3.5
752106,5114,72165,1
752130,5114,74545,4
752145,5114,77667,3.5
752151,5114,78499,2.5
752159,5114,79357,4
752166,5114,80463,3.5
752167,5114,80549,4.5
752192,5114,83134,3.5
752194,5114,83613,2.5
752219,5114,87028,2.5
752229,5114,87520,2.5
752236,5114,88706,1.5
752252,5114,90403,1
752258,5114,90746,3.5
752264,5114,91128,3.5
752278,5114,92439,2.5
752296,5114,94864,5
752302,5114,95167,2.5
752309,5114,95875,3
752324,5114,97306,3
752325,5114,97752,4
752340,5114,99721,2
752365,5114,102070,3
752368,5114,102378,3.5
752370,5114,102445,3
752383,5114,103228,3.5
752391,5114,103721,3
752404,5114,104863,2
752431,5114,107630,3.5
752455,5114,109864,4
752459,5114,110330,4
752465,5114,110882,4.5
752488,5114,112767,2.5
752507,5114,114244,3.5
752520,5114,115569,3.5
752525,5114,116317,2
752530,5114,116823,2.5
752544,5114,117867,2.5
752548,5114,118896,4
752550,5114,119068,2
752592,5114,127319,2.5
752620,5114,132652,3
752630,5114,134569,3
752650,5114,136602,2.5
752654,5114,137595,1.5
752668,5114,140523,3
752682,5114,141960,2.5
752683,5114,142198,2
752688,5114,142867,1.5
752696,5114,143416,3
752707,5114,145064,3
752712,5114,147362,2.5
752732,5114,152077,3
752737,5114,154329,3
752738,5114,154331,3
752750,5114,155892,2.5
752753,5114,156387,4
752756,5114,156726,2.5
752758,5114,157290,3.5
752761,5114,157318,3
752777,5114,160112,1.5
752778,5114,160563,3
752820,5114,164455,2.5
752827,5114,165101,1.5
752835,5114,165641,4.5
752864,5114,168288,4
752866,5114,168300,4
752872,5114,168326,1.5
752874,5114,168330,3
752877,5114,168420,2.5
752881,5114,168492,4
752882,5114,168498,3
752946,5114,176337,2.5
752948,5114,176371,3.5
752956,5114,177287,2.5
752966,5114,178667,3
752981,5114,180367,0.5
752991,5114,182715,2
753004,5114,184015,2
753006,5114,184253,1
753033,5114,188797,2.5
753043,5114,189783,3.5
753044,5114,189873,2
753050,5114,191367,1
753075,5114,194300,3
753091,5114,196223,1.5
753100,5114,197537,2.5
753103,5114,198123,0.5
753106,5114,199223,1.5
753127,5114,204542,2.5
753129,5114,204698,2
753143,5115,95,3
753156,5115,663,4
753159,5115,724,4
753160,5115,733,5
753168,5115,780,5
753171,5115,785,5
753182,5115,879,5
753194,5115,1407,5
753203,5115,1460,3
753225,5116,1247,4
753237,5116,2858,5
753247,5117,141,4
753275,5117,1259,4
753280,5117,1573,3
753284,5117,1653,3
753289,5117,1917,2
753296,5117,2599,4
753299,5117,2858,5
753318,5118,150,2.5
753344,5118,733,3
753349,5118,780,2.5
753350,5118,858,4
753357,5118,1097,2
753376,5118,1259,2.5
753379,5118,1270,3.5
753390,5118,1653,3.5
753395,5118,1884,3.5
753417,5118,2599,3.5
753427,5118,2858,3
753431,5118,2987,2
753455,5118,4344,2
753471,5118,5218,2.5
753507,5118,8917,3.5
753508,5118,26246,3.5
753512,5118,27904,3.5
753521,5118,48385,3
753523,5118,48738,3.5
753533,5118,58559,4
753548,5118,78499,3.5
753551,5118,80463,2.5
753561,5118,92475,4
753578,5118,102062,4
753581,5118,105011,3.5
753602,5118,115569,3
753627,5118,140793,4
753673,5119,150,4
753686,5119,316,3.5
753688,5119,329,3
753693,5119,435,2
753697,5119,500,2.5
753707,5119,733,2
753712,5119,780,4
753716,5119,858,5
753732,5119,1086,3.5
753735,5119,1097,4
753737,5119,1129,3.5
753750,5119,1210,4.5
753762,5119,1250,3
753767,5119,1259,4
753768,5119,1260,5
753771,5119,1270,4.5
753782,5119,1372,3.5
753790,5119,1485,3.5
753794,5119,1573,2
753800,5119,1653,4
753813,5119,1884,5
753814,5119,1907,2
753815,5119,1909,4
753816,5119,1917,3
753840,5119,2253,2
753858,5119,2532,3
753882,5119,2858,4.5
753894,5119,3033,3.5
753902,5119,3440,1
753906,5119,3499,3.5
753921,5119,3704,3
753931,5119,3986,3
753941,5119,4343,3
753942,5119,4370,3.5
753951,5119,4571,2.5
753974,5119,5218,4
753977,5119,5444,2
753996,5119,6250,3.5
754000,5119,6323,4
754012,5119,6774,3
754020,5119,7001,4.5
754038,5119,8633,2
754045,5119,8939,3.5
754065,5119,27904,4.5
754069,5119,32825,4
754077,5119,37386,0.5
754079,5119,39183,3
754088,5119,45517,1
754089,5119,46530,3
754091,5119,48043,5
754115,5119,56145,4.5
754122,5119,58559,5
754125,5119,60040,3
754129,5119,62849,3
754131,5119,65642,5
754134,5119,66171,2.5
754143,5119,69640,4
754158,5119,73321,4
754161,5119,75985,4
754168,5119,78703,0.5
754172,5119,79357,3.5
754173,5119,80463,2.5
754179,5119,83613,2.5
754184,5119,85788,4
754205,5119,94864,4
754208,5119,95875,3
754213,5119,97752,3
754220,5119,102445,4
754222,5119,103228,3.5
754250,5119,112804,3
754256,5119,115569,3.5
754260,5119,116823,2
754290,5119,138212,3
754297,5119,152077,3
754329,5119,172913,3.5
754337,5119,176371,4
754345,5119,182637,4
754346,5119,182715,3.5
754348,5119,184253,3
754360,5119,191367,2
754379,5120,500,3
754384,5120,780,3
754385,5120,798,4
754392,5120,1591,3.5
754394,5120,1653,4.5
754398,5120,1907,4
754405,5120,2858,4
754406,5120,3033,4
754413,5120,3868,5
754423,5120,4343,4
754424,5120,4370,3.5
754426,5120,4963,4.5
754429,5120,5218,4
754466,5120,48385,5
754480,5120,58559,5
754512,5120,80463,2
754545,5120,88235,4
754552,5120,89388,3
754567,5120,91128,2
754581,5120,92509,2
754599,5120,94864,3.5
754606,5120,95875,3
754611,5120,97701,1.5
754612,5120,97752,3
754638,5120,103335,3.5
754662,5120,116823,4
754679,5120,136020,4.5
754692,5121,150,5
754701,5121,316,4
754703,5121,329,3
754723,5122,316,3.5
754746,5122,1210,3
754754,5122,1259,4.5
754764,5122,1653,4
754773,5122,1884,5
754775,5122,1917,3
754781,5122,2174,5
754783,5122,2253,5
754784,5122,2273,4
754788,5122,2321,4.5
754805,5122,2966,4
754806,5122,3033,5
754813,5122,3301,4
754814,5122,3354,4
754821,5122,3986,3.5
754828,5122,4343,4.5
754829,5122,4344,3.5
754830,5122,4370,4
754838,5122,4963,2.5
754861,5122,6774,5
754867,5122,7293,4.5
754876,5122,8798,5
754882,5122,27904,5
754894,5122,48043,3.5
754906,5122,55282,4
754917,5122,66171,4
754930,5122,73321,3.5
754931,5122,75985,5
754978,5123,1233,5
754983,5123,1653,4
754986,5123,1917,0.5
755003,5123,6503,3
755015,5124,1210,0.5
755016,5124,2072,4.5
755027,5124,4370,4
755031,5124,4963,4
755056,5124,58559,2.5
755101,5125,4963,5
755103,5125,5106,1
755137,5126,95,3
755140,5126,105,3
755145,5126,135,3
755147,5126,147,3
755148,5126,150,5
755153,5126,160,4
755155,5126,163,3
755190,5126,280,4
755192,5126,286,1
755200,5126,316,4
755204,5126,329,4
755222,5126,366,3
755235,5126,426,3
755238,5126,435,2
755245,5126,459,3
755246,5126,464,2
755255,5126,500,4
755270,5126,546,1
755284,5126,610,3
755300,5126,724,3
755301,5126,733,4
755310,5126,780,4
755314,5126,798,3
755323,5126,842,1
755325,5126,858,5
755328,5126,879,1
755349,5126,1030,2
755363,5126,1097,5
755370,5126,1129,4
755373,5126,1183,5
755382,5126,1210,5
755393,5126,1247,5
755394,5126,1250,5
755409,5126,1339,5
755410,5126,1342,4
755421,5126,1372,3
755438,5126,1407,4
755454,5126,1485,3
755465,5126,1562,2
755466,5126,1565,2
755469,5126,1573,4
755477,5126,1591,4
755497,5126,1653,5
755506,5126,1673,5
755507,5126,1674,4
755522,5126,1730,5
755543,5126,1807,4
755544,5126,1810,5
755545,5126,1812,3
755556,5126,1869,2
755561,5126,1884,2
755566,5126,1909,4
755568,5126,1917,3
755572,5126,1925,5
755586,5126,1971,1
755592,5126,1978,1
755594,5126,1980,1
755605,5126,1995,1
755608,5126,1998,1
755611,5126,2001,4
755631,5126,2101,3
755635,5126,2114,4
755662,5126,2273,4
755675,5126,2321,5
755682,5126,2334,5
755714,5126,2447,3
755723,5126,2485,2
755725,5126,2496,3
755730,5126,2509,3
755733,5126,2515,1
755735,5126,2525,2
755753,5126,2597,2
755754,5126,2599,5
755759,5126,2616,3
755761,5126,2625,4
755768,5126,2655,1
755811,5126,2815,2
755819,5126,2858,5
755823,5126,2889,3
755825,5126,2901,1
755831,5126,2966,5
755837,5126,2987,3
755933,5126,3694,4
755934,5126,3695,4
755941,5126,3747,5
755961,5126,3930,5
755966,5126,3956,1
755991,5126,4056,4
755995,5126,4143,1
756001,5126,4223,4
756004,5126,4257,3
756010,5126,4370,5
756026,5127,95,4
756029,5127,141,5
756030,5127,150,5
756034,5127,203,4
756042,5127,329,5
756052,5127,440,5
756062,5127,500,5
756076,5127,733,5
756093,5127,1183,5
756098,5127,1210,5
756120,5128,95,1
756121,5128,105,1
756123,5128,141,5
756125,5128,150,3
756129,5128,160,3
756137,5128,193,1
756156,5128,316,1
756159,5128,329,1
756180,5128,435,1
756181,5128,440,3
756189,5128,500,1
756198,5128,585,1
756206,5128,594,2
756212,5128,780,3
756226,5129,594,5
756229,5129,940,5
756235,5129,1210,5
756242,5129,1917,5
756254,5129,2485,5
756260,5129,2581,3
756285,5129,2987,5
756288,5129,3033,5
756298,5129,3354,4
756319,5129,3824,3
756336,5129,4343,5
756338,5129,4388,4
756349,5129,4963,5
756352,5129,5014,5
756354,5129,5218,4
756356,5129,5283,5
756358,5129,5313,4
756369,5129,5541,5
756379,5130,585,2
756390,5130,58559,5
756398,5131,95,3.5
756399,5131,105,0.5
756423,5131,1210,4.5
756426,5131,1250,3.5
756428,5131,1270,4.5
756433,5131,1372,1.5
756442,5131,1673,4.5
756443,5131,1674,4.5
756446,5131,2001,3.5
756468,5131,3499,4
756469,5131,3508,4
756472,5131,3986,3
756480,5131,5013,3.5
756496,5132,1270,4.5
756503,5132,6503,4
756505,5132,7293,4.5
756506,5132,7317,4
756557,5132,56145,4
756562,5132,90746,3.5
756589,5132,170403,3
756607,5133,150,3
756619,5133,329,2.5
756637,5133,500,2.5
756645,5133,594,3
756652,5133,765,3
756653,5133,780,3
756656,5133,858,4
756664,5133,1097,3.5
756667,5133,1210,3.5
756673,5133,1270,3.5
756679,5133,1407,2
756680,5133,1485,3
756684,5133,1562,1
756686,5133,1573,3
756695,5133,1909,2.5
756696,5133,1917,2
756703,5133,2001,2.5
756724,5133,2412,1
756744,5133,2858,4
756748,5133,2987,2.5
756761,5133,3439,2
756774,5133,3868,3.5
756784,5133,3986,2
756796,5133,4235,4
756801,5133,4367,2.5
756803,5133,4370,3.5
756804,5133,4388,2
756821,5133,4963,3
756827,5133,5014,4
756831,5133,5218,3.5
756842,5133,5541,3
756844,5133,5621,2.5
756847,5133,5693,3.5
756864,5133,6280,2.5
756873,5133,6503,3
756886,5133,6879,3.5
756926,5133,8640,3
756932,5133,8798,5
756936,5133,8873,3.5
756937,5133,8879,3.5
756939,5133,8947,3
756949,5133,8973,3.5
756960,5133,27837,2.5
756964,5133,30812,3.5
756965,5133,30816,3.5
756968,5133,31420,3
756971,5133,31685,3
756974,5133,32031,4
756979,5133,33166,4.5
757005,5133,39183,3.5
757011,5133,39446,3.5
757041,5133,45517,4
757046,5133,46530,4
757049,5133,46972,3
757055,5133,48043,5
757057,5133,48385,3.5
757062,5133,48783,4
757097,5134,1210,5
757100,5134,1909,5
757138,5135,316,4.5
757139,5135,329,5
757149,5135,500,3.5
757153,5135,594,4.5
757165,5135,780,4.5
757172,5135,858,3
757198,5135,1029,5
757199,5135,1030,4
757218,5135,1210,5
757222,5135,1250,4.5
757251,5135,1372,5
757258,5135,1592,3.5
757260,5135,1674,4
757267,5135,1917,4
757273,5135,1974,0.5
757277,5135,1998,0.5
757283,5135,2039,4
757295,5135,2089,4
757306,5135,2137,4
757362,5135,2656,0.5
757385,5135,2789,0.5
757387,5135,2804,4.5
757388,5135,2815,4.5
757392,5135,2858,4
757394,5135,2901,0.5
757398,5135,2949,4
757405,5135,3035,4
757416,5135,3301,4
757418,5135,3330,4
757419,5135,3344,0.5
757422,5135,3354,3
757435,5135,3519,3
757459,5135,3807,3.5
757461,5135,3833,0.5
757465,5135,3923,0.5
757468,5135,3930,0.5
757469,5135,3931,0.5
757484,5135,4337,3
757485,5135,4338,3.5
757491,5135,4370,3.5
757492,5135,4398,3
757536,5135,5389,4
757543,5135,5519,5
757548,5135,5638,0.5
757551,5135,5659,0.5
757560,5135,5899,2
757571,5135,6255,5
757573,5135,6345,2
757577,5135,6405,4.5
757589,5135,6533,3
757600,5135,6736,0.5
757602,5135,6774,0.5
757610,5135,6849,4
757613,5135,6991,3.5
757614,5135,7001,0.5
757617,5135,7036,0.5
757622,5135,7131,2.5
757640,5135,7984,0.5
757642,5135,8190,3
757645,5135,8222,0.5
757654,5135,8633,4.5
757659,5136,150,4
757665,5136,326,5
757674,5136,500,4
757685,5136,858,3
757691,5136,1183,5
757694,5136,1247,5
757706,5136,1653,3
757723,5136,2858,3
757733,5136,4223,1
757734,5136,4234,2
757762,5137,500,2
757776,5137,765,2
757777,5137,780,3.5
757782,5137,1097,3.5
757788,5137,1210,3
757791,5137,1270,4
757798,5137,1591,1.5
757804,5137,1917,2
757810,5137,2174,3.5
757819,5137,2616,3
757826,5137,2858,4.5
757830,5137,2987,4
757851,5137,4235,4.5
757853,5137,4343,1.5
757858,5137,4963,3
757862,5137,5069,4.5
757864,5137,5218,3.5
757866,5137,5444,4
757900,5137,8917,4.5
757909,5137,27904,4
757912,5137,31660,4
757926,5137,45517,4
757929,5137,46948,4.5
757931,5137,48043,4
757934,5137,48738,4
757947,5137,55442,4.5
757954,5137,58559,4
757957,5137,60040,3
757985,5137,78499,5
757987,5137,80166,4
757989,5137,80463,4.5
757992,5137,87520,3
757998,5138,281,4
758006,5138,674,3
758015,5138,1086,5
758020,5138,1233,5
758037,5138,2858,5
758051,5138,3422,4
758056,5138,3872,4
758057,5138,3873,5
758074,5139,105,1
758078,5139,141,1
758079,5139,150,2
758083,5139,236,2
758098,5139,361,2.5
758101,5139,440,3
758104,5139,500,3.5
758124,5139,765,3
758125,5139,780,3
758126,5139,785,3
758131,5139,858,5
758157,5139,1097,4.5
758162,5139,1129,4
758174,5139,1210,4
758187,5139,1247,3.5
758189,5139,1259,4.5
758192,5139,1270,4.5
758216,5139,1485,3
758222,5139,1573,4
758231,5139,1674,4.5
758245,5139,1907,0.5
758247,5139,1917,2
758264,5139,1998,4
758280,5139,2114,4
758289,5139,2174,4
758293,5139,2273,2.5
758302,5139,2316,4
758303,5139,2321,2
758314,5139,2406,0.5
758332,5139,2616,3
758352,5139,2804,3.5
758353,5139,2858,5
758355,5139,2901,4
758366,5139,2987,2
758406,5139,3499,2
758414,5139,3706,5
758423,5139,3868,3
758457,5139,4370,1
758460,5139,4487,3
758464,5139,4571,3
758474,5139,4811,5
758486,5139,5014,0.5
758487,5139,5027,3
758489,5139,5077,4.5
758498,5139,5388,4.5
758522,5139,6250,2.5
758541,5139,6755,3.5
758555,5139,7087,1
758567,5139,7484,2
758569,5139,7979,2
758587,5139,8879,3
758601,5139,26561,3
758610,5139,31522,3
758617,5139,33166,3
758627,5139,39183,4.5
758641,5139,46530,2
758643,5139,46972,3
758647,5139,48061,3
758649,5139,48385,4
758663,5140,500,3
758670,5140,1998,3
758675,5140,3258,1
758677,5140,3439,2
758682,5140,4487,5
758683,5140,4600,3
758689,5141,1653,5
758710,5141,102445,4.5
758723,5141,116823,3.5
758743,5142,1270,5
758751,5142,4571,3.5
758768,5142,48043,5
758774,5142,65642,4
758780,5142,79357,3.5
758803,5143,2858,3.5
758815,5143,33166,4.5
758819,5143,52973,3.5
758822,5143,58559,4.5
758830,5143,80463,4
758857,5144,95,2.5
758859,5144,141,4
758861,5144,150,3.5
758863,5144,160,3.5
758864,5144,163,0.5
758880,5144,316,2.5
758900,5144,500,3.5
758921,5144,733,4
758927,5144,780,3
758936,5144,858,5
758945,5144,1097,5
758949,5144,1129,2
758952,5144,1183,3.5
758960,5144,1233,4
758965,5144,1270,5
758971,5144,1339,5
758978,5144,1407,4
758981,5144,1485,2.5
758987,5144,1562,3
758989,5144,1573,2.5
758995,5144,1591,3.5
759004,5144,1653,2.5
759005,5144,1673,4
759026,5144,1907,2.5
759028,5144,1917,2.5
759051,5144,2174,5
759059,5144,2321,4
759082,5144,2616,3
759102,5144,2858,5
759106,5144,2966,4.5
759109,5144,2987,3
759112,5144,3033,3.5
759134,5144,3301,3
759142,5144,3499,3
759165,5144,3868,3.5
759191,5144,4235,4
759200,5144,4370,5
759221,5144,4963,4
759228,5144,5014,3.5
759230,5144,5064,2.5
759232,5144,5218,4
759238,5144,5388,4.5
759246,5144,5541,3
759262,5144,5881,4
759280,5144,6323,4.5
759286,5144,6380,5
759290,5144,6620,5
759305,5144,7124,3
759315,5144,7293,3
759317,5144,7347,3
759343,5144,8917,4
759344,5144,8938,4.5
759345,5144,8947,2.5
759359,5144,27904,2.5
759364,5144,30812,4
759367,5144,31685,3
759371,5144,33166,5
759386,5144,39183,5
759406,5144,45517,4
759409,5144,46530,4
759416,5144,48043,3.5
759418,5144,48385,5
759427,5144,52973,3
759446,5144,58559,5
759457,5144,59784,3
759458,5144,60040,4
759460,5144,60074,3.5
759498,5144,72712,5
759504,5144,74545,4
759511,5144,78499,5
759517,5144,80862,5
759528,5144,97779,4.5
759537,5145,150,3
759550,5145,316,5
759551,5145,329,2
759567,5145,500,4
759578,5145,724,3
759594,5146,141,4
759595,5146,160,3.5
